id,dzien_rozliczenia,product1,product2,product3,product4
19,2023-09-14,200.0,70,11.0,0.0
20,2023-09-14,214.0,111,20.0,9.0
17,2023-09-13,89.0,31,2.0,0.0
24,2023-09-13,170.0,62,10.0,0.0
18,2023-09-13,81.0,49,1.0,5.0
35,2023-09-13,128.5,61,25.0,2.0
29,2023-09-13,160.0,65,3.0,2.0
14,2023-09-12,137.0,40,8.0,13.0
15,2023-09-12,125.0,26,3.0,5.0
13,2023-09-12,135.0,46,4.0,9.0
16,2023-09-12,88.0,50,6.0,5.0
39,2023-09-12,27.0,1,0.0,0.0
14,2023-09-11,45.0,64,36.0,0.0
10,2023-09-11,80.0,39,16.0,0.0
11,2023-09-11,100.0,45,7.0,0.0
40,2023-09-11,140.0,56,25.0,5.0
12,2023-09-11,64.0,49,11.0,0.0
28,2023-09-10,119.0,37,7.0,0.0
34,2023-09-09,135.0,21,2.0,0.0
17,2023-09-09,330.0,116,22.0,12.0
26,2023-09-09,150.0,83,9.0,0.0
25,2023-09-09,195.0,40,9.0,12.0
27,2023-09-09,118.0,68,20.0,12.0
32,2023-09-08,165.0,65,30.0,5.0
38,2023-09-08,88.0,26,2.0,0.0
14,2023-09-08,145.0,22,3.0,1.0
23,2023-09-08,180.0,39,8.0,4.0
39,2023-09-08,39.0,9,0.0,0.0
22,2023-09-07,120.0,45,8.0,0.0
20,2023-09-07,189.5,117,18.0,13.0
21,2023-09-07,120.0,48,3.0,1.0
19,2023-09-07,205.0,60,6.0,4.0
31,2023-09-07,105.0,52,8.0,3.0
17,2023-09-06,135.0,46,1.0,3.0
35,2023-09-06,149.0,54,22.0,0.0
24,2023-09-06,158.0,54,8.0,2.0
18,2023-09-06,80.0,30,2.0,3.0
29,2023-09-06,201.0,75,9.0,0.0
13,2023-09-05,125.0,49,11.0,3.0
15,2023-09-05,125.0,28,8.0,1.0
36,2023-09-05,26.0,3,4.0,0.0
14,2023-09-05,160.0,27,3.0,4.0
16,2023-09-05,89.0,46,1.0,1.0
12,2023-09-04,48.0,32,7.0,0.0
11,2023-09-04,105.0,43,8.0,1.0
10,2023-09-04,95.0,43,15.0,0.0
40,2023-09-04,160.0,57,19.0,2.0
28,2023-09-03,109.5,71,6.0,0.0
25,2023-09-02,200.0,44,12.0,30.0
27,2023-09-02,114.0,52,15.0,2.0
17,2023-09-02,268.0,146,30.0,0.0
34,2023-09-02,153.0,31,6.0,1.0
26,2023-09-02,120.0,85,12.0,1.0
38,2023-09-01,90.0,33,13.0,0.0
23,2023-09-01,140.0,40,13.0,7.0
14,2023-09-01,135.0,21,10.0,0.0
39,2023-09-01,50.0,10,5.0,1.0
32,2023-09-01,150.0,47,32.0,4.0
22,2023-08-31,160.0,80,14.0,4.0
19,2023-08-31,190.0,58,7.0,0.0
21,2023-08-31,95.0,52,11.0,1.0
31,2023-08-31,118.0,56,10.0,2.0
20,2023-08-31,174.0,116,9.0,4.0
18,2023-08-30,73.0,35,4.0,2.0
24,2023-08-30,140.0,60,3.0,0.0
35,2023-08-30,125.0,43,24.0,1.0
29,2023-08-30,152.0,58,4.0,0.0
17,2023-08-30,77.0,35,0.0,2.0
15,2023-08-29,90.0,9,4.0,0.0
39,2023-08-29,33.0,14,9.0,1.0
16,2023-08-29,95.0,38,6.0,2.0
14,2023-08-29,120.0,36,2.0,2.0
13,2023-08-29,125.0,44,20.0,1.0
12,2023-08-28,50.0,25,9.0,3.0
11,2023-08-28,110.0,61,18.0,7.0
40,2023-08-28,155.0,57,32.0,3.0
10,2023-08-28,100.0,49,36.0,4.0
28,2023-08-27,110.0,65,18.0,0.0
35,2023-08-27,134.0,41,2.0,7.0
34,2023-08-26,140.0,22,10.0,10.0
26,2023-08-26,125.0,70,11.0,2.0
25,2023-08-26,200.0,44,12.0,23.0
17,2023-08-26,270.0,82,15.0,1.0
27,2023-08-26,109.0,46,8.0,0.0
39,2023-08-25,34.0,10,2.0,0.0
23,2023-08-25,150.0,31,3.0,17.0
14,2023-08-25,125.0,34,6.0,7.0
32,2023-08-25,140.0,42,40.0,5.0
38,2023-08-25,80.0,31,6.0,0.0
21,2023-08-24,112.0,55,7.0,0.0
19,2023-08-24,205.0,54,11.0,0.0
20,2023-08-24,208.5,104,27.0,22.0
31,2023-08-24,97.0,38,11.0,1.0
22,2023-08-24,130.0,52,14.0,0.0
17,2023-08-23,135.0,67,16.0,1.0
29,2023-08-23,210.0,85,21.0,1.0
35,2023-08-23,125.0,47,30.0,0.0
24,2023-08-23,180.0,77,19.0,2.0
18,2023-08-23,90.0,47,14.0,0.0
39,2023-08-22,55.0,23,0.0,0.0
14,2023-08-22,170.0,52,11.0,3.0
15,2023-08-22,130.0,29,4.0,2.0
13,2023-08-22,110.0,29,16.0,1.0
16,2023-08-22,90.0,53,9.0,0.0
10,2023-08-21,110.0,64,36.0,1.0
11,2023-08-21,120.0,60,26.0,0.0
40,2023-08-21,150.0,57,36.0,6.0
39,2023-08-20,57.0,15,1.0,10.0
28,2023-08-20,119.0,52,4.0,0.0
26,2023-08-19,120.0,82,4.0,11.0
25,2023-08-19,150.0,40,17.0,24.0
27,2023-08-19,88.0,62,21.0,3.0
12,2023-08-19,100.0,12,6.0,0.0
17,2023-08-19,308.0,149,4.0,2.0
14,2023-08-18,155.0,43,11.0,2.0
39,2023-08-18,51.0,11,0.0,2.0
38,2023-08-18,78.5,40,11.0,1.0
23,2023-08-18,155.0,42,2.0,5.0
32,2023-08-18,160.0,63,36.0,5.0
31,2023-08-17,95.0,35,8.0,3.0
19,2023-08-17,170.0,42,7.0,0.0
21,2023-08-17,100.0,52,9.0,4.0
22,2023-08-17,130.0,46,5.0,0.0
20,2023-08-17,200.0,115,36.0,17.0
17,2023-08-16,88.0,30,22.0,0.0
35,2023-08-16,115.0,33,19.0,2.0
29,2023-08-16,105.0,51,2.0,2.0
24,2023-08-16,140.0,40,13.0,0.0
18,2023-08-16,55.0,25,5.0,0.0
12,2023-08-14,65.0,42,11.0,0.0
10,2023-08-14,125.0,80,36.0,0.0
11,2023-08-14,130.0,60,36.0,0.0
40,2023-08-14,150.0,35,29.0,5.0
28,2023-08-13,110.0,51,4.0,0.0
34,2023-08-12,180.0,40,1.0,0.0
17,2023-08-12,325.0,142,19.0,8.0
27,2023-08-12,105.0,41,15.0,2.0
26,2023-08-12,128.0,89,3.0,5.0
25,2023-08-12,190.0,35,19.0,11.0
23,2023-08-11,175.0,38,4.0,9.0
38,2023-08-11,93.0,48,11.0,0.0
32,2023-08-11,150.0,46,27.0,7.0
14,2023-08-11,160.0,32,11.0,6.0
21,2023-08-10,108.0,37,7.0,1.0
20,2023-08-10,228.0,104,21.0,4.0
31,2023-08-10,97.0,34,8.0,4.0
