id,dzien_rozliczenia,product1,product2,product3,product4
1,2023-08-19,126.0,67,41.0,0.0
9,2023-08-19,82.0,30,11.0,2.0
6,2023-08-19,55.0,30,7.0,2.0
2,2023-08-18,98.0,55,22.0,0.0
9,2023-08-18,54.0,16,10.0,4.0
6,2023-08-18,41.0,22,6.0,1.0
37,2023-08-18,43.0,24,8.0,1.0
4,2023-08-18,58.0,20,13.0,1.0
7,2023-08-18,57.0,23,13.0,6.0
3,2023-08-18,90.0,50,22.0,2.0
8,2023-08-18,138.0,46,5.0,2.0
1,2023-08-18,80.0,35,30.0,0.0
7,2023-08-17,81.0,40,23.0,4.0
2,2023-08-17,173.0,84,13.0,3.0
4,2023-08-17,83.0,24,16.0,3.0
1,2023-08-17,105.0,40,14.0,1.0
9,2023-08-17,59.0,23,10.0,0.0
8,2023-08-17,100.0,37,8.0,1.0
6,2023-08-17,56.0,36,14.0,0.0
3,2023-08-17,100.0,39,19.0,0.0
37,2023-08-17,61.0,26,5.0,1.0
2,2023-08-16,124.0,60,28.0,1.0
4,2023-08-16,56.0,15,21.0,2.0
3,2023-08-16,65.0,38,15.0,0.0
6,2023-08-16,65.5,34,7.0,0.0
7,2023-08-16,54.0,35,24.0,1.0
37,2023-08-16,56.0,27,7.0,3.0
8,2023-08-16,96.0,31,18.0,6.0
9,2023-08-16,50.0,16,8.0,3.0
1,2023-08-16,84.0,50,32.0,5.0
7,2023-08-14,85.0,45,17.0,1.0
9,2023-08-14,56.0,16,6.0,0.0
1,2023-08-14,111.0,52,28.0,4.0
2,2023-08-14,156.0,80,37.0,1.0
4,2023-08-14,90.0,40,21.0,2.0
8,2023-08-14,107.5,44,24.0,9.0
37,2023-08-14,73.0,36,24.0,2.0
3,2023-08-14,80.0,38,30.0,0.0
6,2023-08-14,54.0,34,19.0,0.0
2,2023-08-13,102.0,49,20.0,0.0
2,2023-08-12,225.0,68,20.0,4.0
1,2023-08-12,138.0,54,26.0,9.0
4,2023-08-12,106.0,39,16.0,6.0
9,2023-08-12,70.0,26,25.0,3.0
7,2023-08-12,102.0,48,14.0,3.0
6,2023-08-12,66.0,45,2.0,1.0
3,2023-08-12,71.0,44,8.0,0.0
8,2023-08-12,113.0,26,13.0,3.0
37,2023-08-12,87.0,33,8.0,1.0
7,2023-08-11,76.0,47,9.0,4.0
9,2023-08-11,56.0,17,11.0,0.0
37,2023-08-11,71.0,26,9.0,0.0
3,2023-08-11,92.0,43,6.0,1.0
6,2023-08-11,39.0,24,5.0,0.0
1,2023-08-11,80.0,35,20.0,5.0
4,2023-08-11,60.0,23,11.0,4.0
2,2023-08-11,122.0,42,19.0,1.0
8,2023-08-11,135.0,49,7.0,1.0
3,2023-08-10,95.0,35,16.0,1.0
4,2023-08-10,103.0,42,19.0,5.0
37,2023-08-10,92.0,39,8.0,2.0
8,2023-08-10,103.0,39,12.0,0.0
6,2023-08-10,64.0,37,4.0,1.0
9,2023-08-10,61.0,29,7.0,2.0
2,2023-08-10,199.0,92,6.0,2.0
1,2023-08-10,106.0,58,31.0,1.0
7,2023-08-10,85.0,45,7.0,1.0
9,2023-08-09,64.0,19,10.0,3.0
3,2023-08-09,82.0,31,6.0,0.0
6,2023-08-09,78.0,39,6.0,0.0
4,2023-08-09,76.0,16,10.0,1.0
2,2023-08-09,164.0,67,15.0,0.0
7,2023-08-09,78.0,35,20.0,3.0
37,2023-08-09,94.0,43,13.0,2.0
1,2023-08-09,98.0,54,20.0,0.0
8,2023-08-09,90.0,34,23.0,0.0
8,2023-08-08,125.5,23,9.0,4.0
1,2023-08-08,97.0,49,34.0,0.0
37,2023-08-08,61.0,26,30.0,0.0
6,2023-08-08,41.0,24,3.0,0.0
4,2023-08-08,68.0,26,18.0,1.0
2,2023-08-08,118.0,62,28.0,1.0
9,2023-08-08,60.0,19,8.0,0.0
7,2023-08-08,72.0,35,17.0,2.0
3,2023-08-08,80.0,47,24.0,0.0
2,2023-08-07,108.0,46,19.0,0.0
9,2023-08-07,51.0,17,8.0,3.0
37,2023-08-07,56.0,28,4.0,3.0
1,2023-08-07,67.0,26,18.0,0.0
8,2023-08-07,80.0,31,14.0,1.0
6,2023-08-07,27.0,20,4.0,0.0
7,2023-08-07,44.0,22,20.0,5.0
3,2023-08-07,69.0,24,17.0,0.0
4,2023-08-07,51.0,22,18.0,1.0
4,2023-08-06,43.0,10,0.0,0.0
2,2023-08-06,60.0,31,3.0,2.0
37,2023-08-05,136.0,59,12.0,6.0
3,2023-08-05,74.0,49,13.0,0.0
6,2023-08-05,54.0,36,3.0,0.0
7,2023-08-05,104.0,50,15.0,7.0
1,2023-08-05,131.5,61,30.0,1.0
9,2023-08-05,73.0,27,7.0,3.0
2,2023-08-05,202.0,72,21.0,5.0
4,2023-08-05,123.0,44,7.0,0.0
8,2023-08-05,110.5,19,9.0,4.0
7,2023-08-04,77.0,28,6.0,4.0
37,2023-08-04,60.0,30,9.0,1.0
4,2023-08-04,55.5,24,7.0,4.0
8,2023-08-04,114.0,37,9.0,2.0
6,2023-08-04,27.0,14,8.0,2.0
3,2023-08-04,82.0,50,12.0,12.0
1,2023-08-04,66.0,33,7.0,1.0
9,2023-08-04,63.0,13,3.0,3.0
2,2023-08-04,87.0,50,21.0,3.0
2,2023-08-03,171.0,58,22.0,7.0
6,2023-08-03,57.0,37,9.0,0.0
8,2023-08-03,82.0,17,8.0,0.0
37,2023-08-03,54.0,22,14.0,4.0
1,2023-08-03,90.0,47,17.0,0.0
7,2023-08-03,86.0,52,19.0,6.0
9,2023-08-03,68.0,15,6.0,0.0
3,2023-08-03,80.0,41,3.0,0.0
4,2023-08-03,79.0,28,13.0,1.0
7,2023-08-02,80.0,31,11.0,1.0
9,2023-08-02,48.0,21,9.0,0.0
37,2023-08-02,58.0,16,4.0,0.0
3,2023-08-02,82.0,37,11.0,0.0
6,2023-08-02,93.0,54,9.0,0.0
4,2023-08-02,56.0,18,9.0,6.0
2,2023-08-02,125.0,52,5.0,2.0
1,2023-08-02,96.5,43,29.0,1.0
8,2023-08-02,80.0,26,13.0,2.0
7,2023-08-01,79.0,30,11.0,3.0
4,2023-08-01,54.0,19,21.0,2.0
2,2023-08-01,120.0,44,24.0,5.0
1,2023-08-01,83.0,48,22.0,3.0
37,2023-08-01,57.0,19,10.0,0.0
3,2023-08-01,51.0,30,27.0,0.0
6,2023-08-01,42.0,29,4.0,0.0
8,2023-08-01,95.0,27,19.0,2.0
9,2023-08-01,62.0,23,4.0,2.0
3,2023-07-31,56.0,27,4.0,0.0
6,2023-07-31,34.0,28,2.0,0.0
7,2023-07-31,55.0,20,11.0,1.0
9,2023-07-31,46.0,27,9.0,0.0
37,2023-07-31,59.0,27,6.0,1.0
4,2023-07-31,53.0,23,23.0,1.0
1,2023-07-31,83.0,59,32.0,2.0
2,2023-07-31,103.0,44,27.0,1.0
8,2023-07-31,69.0,32,7.0,1.0
2,2023-07-30,61.0,34,12.0,0.0
1,2023-07-29,116.0,60,21.0,1.0
2,2023-07-29,201.0,82,22.0,3.0
4,2023-07-29,106.0,31,32.0,5.0
9,2023-07-29,70.0,24,8.0,1.0
6,2023-07-29,72.0,41,6.0,0.0
7,2023-07-29,90.0,47,16.0,5.0
3,2023-07-29,130.0,35,6.0,1.0
8,2023-07-29,96.0,35,9.0,3.0
37,2023-07-29,106.0,49,22.0,0.0
2,2023-07-28,99.0,35,13.0,1.0
37,2023-07-28,68.0,24,13.0,3.0
6,2023-07-28,32.0,23,2.0,0.0
3,2023-07-28,79.0,44,9.0,3.0
8,2023-07-28,99.0,41,6.0,0.0
9,2023-07-28,53.0,24,9.0,2.0
1,2023-07-28,70.0,39,9.0,2.0
4,2023-07-28,52.0,12,11.0,0.0
7,2023-07-28,62.0,33,9.0,2.0
8,2023-07-27,84.0,23,8.0,5.0
2,2023-07-27,172.0,72,13.0,2.0
4,2023-07-27,70.0,22,12.0,1.0
37,2023-07-27,74.0,26,11.0,20.0
1,2023-07-27,104.0,53,18.0,1.0
9,2023-07-27,55.0,21,6.0,4.0
3,2023-07-27,76.0,44,5.0,1.0
6,2023-07-27,59.0,25,4.0,4.0
7,2023-07-27,67.0,37,12.0,1.0
37,2023-07-26,72.0,24,9.0,3.0
8,2023-07-26,86.0,27,9.0,1.0
3,2023-07-26,80.0,40,1.0,4.0
6,2023-07-26,80.0,49,11.0,2.0
9,2023-07-26,61.0,14,6.0,2.0
1,2023-07-26,86.0,49,17.0,2.0
7,2023-07-26,81.0,42,4.0,1.0
4,2023-07-26,91.0,32,16.0,3.0
2,2023-07-26,126.0,54,15.0,3.0
7,2023-07-25,65.0,35,20.0,5.0
6,2023-07-25,42.0,21,4.0,0.0
1,2023-07-25,97.0,41,40.0,1.0
2,2023-07-25,132.0,60,34.0,1.0
4,2023-07-25,56.0,9,10.0,0.0
9,2023-07-25,54.0,25,12.0,2.0
3,2023-07-25,85.0,43,23.0,0.0
8,2023-07-25,96.0,28,9.0,0.0
37,2023-07-25,68.0,23,19.0,3.0
3,2023-07-24,49.0,21,13.0,0.0
37,2023-07-24,57.0,12,14.0,0.0
2,2023-07-24,102.0,30,16.0,2.0
4,2023-07-24,48.0,16,20.0,7.0
7,2023-07-24,52.0,22,21.0,0.0
1,2023-07-24,54.0,10,26.0,1.0
9,2023-07-24,41.0,19,6.0,1.0
6,2023-07-24,25.0,11,8.0,1.0
8,2023-07-24,67.0,24,17.0,2.0
2,2023-07-23,66.0,37,13.0,1.0
1,2023-07-22,126.0,56,16.0,2.0
6,2023-07-22,53.0,30,4.0,0.0
37,2023-07-22,108.0,50,11.0,2.0
8,2023-07-22,88.0,30,12.0,2.0
3,2023-07-22,84.0,36,6.0,4.0
9,2023-07-22,69.0,27,5.0,0.0
4,2023-07-22,104.0,26,14.0,2.0
2,2023-07-22,246.0,115,13.0,3.0
7,2023-07-22,104.0,45,16.0,3.0
8,2023-07-21,115.0,26,7.0,2.0
3,2023-07-21,82.0,34,8.0,1.0
1,2023-07-21,72.0,40,22.0,8.0
4,2023-07-21,46.0,22,7.0,6.0
2,2023-07-21,108.0,42,9.0,2.0
9,2023-07-21,53.0,14,7.0,2.0
37,2023-07-21,58.0,26,10.0,2.0
7,2023-07-21,66.0,32,16.0,3.0
6,2023-07-21,36.0,29,3.0,0.0
4,2023-07-20,66.0,16,9.0,1.0
7,2023-07-20,99.0,46,17.0,0.0
6,2023-07-20,53.0,33,4.0,0.0
1,2023-07-20,119.0,58,22.0,4.0
8,2023-07-20,96.0,29,9.0,4.0
3,2023-07-20,83.0,47,5.0,0.0
37,2023-07-20,77.0,35,20.0,2.0
9,2023-07-20,70.5,22,14.0,0.0
2,2023-07-20,179.0,73,17.0,2.0
8,2023-07-19,87.0,27,14.0,0.0
7,2023-07-19,63.0,33,15.0,9.0
6,2023-07-19,91.0,49,14.0,5.0
9,2023-07-19,56.0,14,14.0,1.0
4,2023-07-19,71.0,24,16.0,0.0
2,2023-07-19,135.0,49,26.0,2.0
1,2023-07-19,117.0,52,26.0,1.0
37,2023-07-19,80.5,39,25.0,2.0
3,2023-07-19,59.0,29,5.0,0.0
4,2023-07-18,70.0,29,13.0,4.0
9,2023-07-18,54.0,16,4.0,0.0
37,2023-07-18,60.0,16,9.0,1.0
3,2023-07-18,77.0,36,22.0,2.0
8,2023-07-18,105.0,37,23.0,4.0
1,2023-07-18,89.0,40,22.0,2.0
7,2023-07-18,80.0,30,15.0,6.0
2,2023-07-18,111.0,52,10.0,0.0
6,2023-07-18,46.0,25,9.0,0.0
3,2023-07-17,57.0,28,6.0,1.0
37,2023-07-17,52.0,27,13.0,0.0
4,2023-07-17,65.5,16,13.0,0.0
8,2023-07-17,78.0,19,0.0,0.0
7,2023-07-17,49.0,28,16.0,2.0
6,2023-07-17,37.0,25,5.0,0.0
2,2023-07-17,112.0,36,10.0,0.0
1,2023-07-17,70.0,39,20.0,5.0
9,2023-07-17,34.0,11,4.0,0.0
2,2023-07-16,86.0,44,8.0,3.0
37,2023-07-15,95.0,44,15.0,5.0
3,2023-07-15,78.0,37,9.0,3.0
8,2023-07-15,77.0,23,15.0,5.0
1,2023-07-15,116.0,59,32.0,3.0
2,2023-07-15,226.0,76,30.0,1.0
4,2023-07-15,112.5,38,22.0,21.0
9,2023-07-15,76.0,44,10.0,1.0
7,2023-07-15,109.0,55,16.0,0.0
6,2023-07-15,45.0,22,11.0,4.0
6,2023-07-14,28.0,20,12.0,0.0
9,2023-07-14,34.0,14,17.0,0.0
3,2023-07-14,81.0,47,8.0,2.0
2,2023-07-14,81.0,42,11.0,2.0
1,2023-07-14,80.0,35,30.0,1.0
37,2023-07-14,57.0,22,8.0,1.0
8,2023-07-14,102.5,38,28.0,3.0
7,2023-07-14,66.0,29,14.0,3.0
4,2023-07-14,64.0,25,11.0,0.0
6,2023-07-13,62.0,28,5.0,1.0
1,2023-07-13,104.0,46,51.0,1.0
2,2023-07-13,180.5,89,22.0,4.0
4,2023-07-13,72.0,37,27.0,12.0
9,2023-07-13,50.0,14,9.0,0.0
8,2023-07-13,83.0,39,16.0,6.0
7,2023-07-13,79.0,34,15.0,3.0
3,2023-07-13,72.0,40,17.0,1.0
37,2023-07-13,76.0,34,17.0,0.0
9,2023-07-12,59.5,17,12.0,2.0
8,2023-07-12,79.0,22,21.0,0.0
3,2023-07-12,72.0,38,15.0,0.0
37,2023-07-12,72.0,28,6.0,2.0
4,2023-07-12,52.0,15,5.0,4.0
2,2023-07-12,132.0,54,11.0,2.0
6,2023-07-12,71.5,43,6.0,0.0
7,2023-07-12,80.0,35,17.0,11.0
1,2023-07-12,89.5,24,23.0,1.0
37,2023-07-11,65.0,25,17.0,0.0
4,2023-07-11,59.0,15,10.0,9.0
1,2023-07-11,90.0,45,24.0,2.0
2,2023-07-11,143.0,61,21.0,0.0
9,2023-07-11,57.0,19,17.0,0.0
6,2023-07-11,52.0,32,10.0,0.0
8,2023-07-11,90.0,27,12.0,4.0
7,2023-07-11,65.0,35,17.0,5.0
3,2023-07-11,77.0,42,23.0,3.0
8,2023-07-10,77.0,29,18.0,0.0
9,2023-07-10,37.0,7,4.0,0.0
7,2023-07-10,42.0,25,15.0,3.0
6,2023-07-10,38.0,20,14.0,1.0
1,2023-07-10,81.0,35,12.0,4.0
2,2023-07-10,114.0,41,26.0,3.0
4,2023-07-10,67.0,19,21.0,3.0
37,2023-07-10,48.0,18,11.0,3.0
3,2023-07-10,53.0,27,9.0,3.0
2,2023-07-09,90.0,30,18.0,2.0
1,2023-07-08,116.0,52,26.0,2.0
2,2023-07-08,246.0,84,18.0,0.0
3,2023-07-08,70.5,35,7.0,2.0
9,2023-07-08,76.0,21,12.0,3.0
4,2023-07-08,132.0,48,13.0,8.0
7,2023-07-08,95.0,52,25.0,0.0
6,2023-07-08,62.0,37,20.0,1.0
37,2023-07-08,89.0,33,9.0,1.0
8,2023-07-08,104.0,29,12.0,0.0
6,2023-07-07,33.0,18,3.0,0.0
1,2023-07-07,85.0,41,24.0,2.0
37,2023-07-07,58.0,25,24.0,4.0
3,2023-07-07,81.0,39,19.0,2.0
7,2023-07-07,66.0,41,13.0,5.0
8,2023-07-07,112.0,40,27.0,4.0
9,2023-07-07,67.0,18,14.0,0.0
2,2023-07-07,102.0,49,23.0,10.0
4,2023-07-07,73.0,22,12.0,1.0
6,2023-07-06,61.0,45,13.0,1.0
1,2023-07-06,90.0,41,23.0,1.0
2,2023-07-06,173.0,79,26.0,2.0
4,2023-07-06,90.0,29,26.0,5.0
3,2023-07-06,68.0,36,16.0,1.0
37,2023-07-06,84.0,37,21.0,5.0
9,2023-07-06,63.0,24,10.0,4.0
8,2023-07-06,105.0,36,8.0,1.0
7,2023-07-06,69.0,40,18.0,0.0
9,2023-07-05,61.0,25,14.0,2.0
6,2023-07-05,91.0,61,21.0,1.0
8,2023-07-05,85.0,30,18.0,3.0
7,2023-07-05,72.5,33,15.0,7.0
3,2023-07-05,62.0,23,5.0,0.0
37,2023-07-05,61.0,24,10.0,4.0
4,2023-07-05,67.0,28,22.0,6.0
2,2023-07-05,120.0,49,14.0,3.0
1,2023-07-05,103.0,36,33.0,4.0
9,2023-07-04,54.0,20,9.0,2.0
37,2023-07-04,63.0,22,11.0,1.0
8,2023-07-04,104.0,25,21.0,2.0
6,2023-07-04,51.0,29,6.0,0.0
7,2023-07-04,62.0,35,22.0,2.0
3,2023-07-04,54.0,29,18.0,4.0
1,2023-07-04,90.0,46,31.0,0.0
2,2023-07-04,118.0,52,13.0,1.0
4,2023-07-04,62.0,27,17.0,1.0
3,2023-07-03,53.0,20,12.0,0.0
6,2023-07-03,38.0,23,3.0,1.0
9,2023-07-03,46.0,11,11.0,1.0
4,2023-07-03,57.5,28,12.0,9.0
2,2023-07-03,100.0,34,15.0,1.0
1,2023-07-03,76.0,35,24.0,3.0
37,2023-07-03,55.0,18,29.0,6.0
8,2023-07-03,62.5,23,5.0,1.0
7,2023-07-03,33.0,21,9.0,7.0
2,2023-07-02,60.0,40,22.0,2.0
1,2023-07-01,140.0,65,23.0,1.0
6,2023-07-01,61.0,28,13.0,2.0
8,2023-07-01,100.0,25,15.0,2.0
4,2023-07-01,106.5,24,12.0,2.0
2,2023-07-01,214.0,82,24.0,2.0
3,2023-07-01,77.0,48,20.0,5.0
7,2023-07-01,109.0,43,18.0,6.0
9,2023-07-01,73.0,39,10.0,0.0
37,2023-07-01,84.0,33,15.0,2.0
7,2023-06-30,49.0,27,9.0,0.0
37,2023-06-30,65.0,26,21.0,3.0
6,2023-06-30,44.0,30,4.0,0.0
3,2023-06-30,73.0,35,11.0,5.0
9,2023-06-30,59.0,23,10.0,0.0
1,2023-06-30,57.0,28,21.0,2.0
8,2023-06-30,120.0,46,24.0,1.0
2,2023-06-30,102.0,51,17.0,2.0
4,2023-06-30,57.5,24,13.0,2.0
9,2023-06-29,56.0,22,3.0,1.0
4,2023-06-29,53.5,19,15.0,2.0
2,2023-06-29,168.0,61,15.0,2.0
1,2023-06-29,110.0,80,36.0,2.0
37,2023-06-29,70.0,22,12.0,5.0
7,2023-06-29,81.0,44,23.0,7.0
3,2023-06-29,67.0,28,14.0,1.0
8,2023-06-29,101.0,24,25.0,1.0
6,2023-06-29,66.0,42,11.0,0.0
37,2023-06-28,72.0,26,11.0,0.0
2,2023-06-28,143.0,65,14.0,0.0
4,2023-06-28,67.0,23,14.0,3.0
9,2023-06-28,57.0,13,5.0,2.0
1,2023-06-28,82.0,45,22.0,1.0
8,2023-06-28,77.0,22,16.0,0.0
7,2023-06-28,72.0,40,9.0,1.0
3,2023-06-28,64.0,40,10.0,0.0
6,2023-06-28,72.0,44,8.0,1.0
7,2023-06-27,78.0,33,8.0,0.0
1,2023-06-27,75.0,41,22.0,0.0
4,2023-06-27,75.0,26,9.0,0.0
37,2023-06-27,65.0,28,8.0,3.0
6,2023-06-27,45.0,35,4.0,3.0
9,2023-06-27,60.0,27,4.0,4.0
2,2023-06-27,105.0,41,26.0,3.0
3,2023-06-27,69.0,41,17.0,3.0
8,2023-06-27,94.5,35,20.0,1.0
8,2023-06-26,58.0,24,10.0,0.0
1,2023-06-26,69.0,33,33.0,2.0
9,2023-06-26,31.0,11,7.0,2.0
3,2023-06-26,46.0,24,13.0,0.0
4,2023-06-26,42.0,17,5.0,6.0
7,2023-06-26,39.0,31,18.0,3.0
6,2023-06-26,27.0,22,6.0,0.0
37,2023-06-26,53.0,29,18.0,4.0
2,2023-06-26,90.0,38,11.0,0.0
2,2023-06-25,69.0,37,17.0,1.0
2,2023-06-24,255.0,95,19.0,6.0
3,2023-06-24,90.0,36,14.0,0.0
6,2023-06-24,64.0,31,8.0,0.0
37,2023-06-24,113.0,44,16.0,7.0
9,2023-06-24,73.0,26,5.0,3.0
1,2023-06-24,116.0,57,41.0,3.0
8,2023-06-24,100.0,36,14.0,1.0
7,2023-06-24,110.0,54,16.0,0.0
4,2023-06-24,136.0,38,23.0,1.0
8,2023-06-23,134.0,34,22.0,1.0
4,2023-06-23,66.0,17,11.0,0.0
37,2023-06-23,78.0,28,10.0,3.0
7,2023-06-23,64.0,41,18.0,2.0
9,2023-06-23,51.0,16,10.0,1.0
6,2023-06-23,39.0,28,10.0,0.0
3,2023-06-23,88.0,42,16.0,1.0
2,2023-06-23,114.0,50,33.0,0.0
1,2023-06-23,86.5,51,28.0,0.0
1,2023-06-22,92.0,39,29.0,2.0
6,2023-06-22,47.0,33,6.0,3.0
37,2023-06-22,80.0,28,14.0,5.0
8,2023-06-22,81.0,36,11.0,0.0
2,2023-06-22,190.0,72,48.0,7.0
4,2023-06-22,60.0,18,14.0,0.0
7,2023-06-22,87.0,46,25.0,2.0
3,2023-06-22,63.0,31,17.0,2.0
9,2023-06-22,69.0,17,16.0,0.0
9,2023-06-21,42.0,17,19.0,1.0
2,2023-06-21,119.0,47,31.0,4.0
1,2023-06-21,92.0,54,26.0,1.0
4,2023-06-21,80.0,26,17.0,3.0
3,2023-06-21,77.0,34,16.0,3.0
37,2023-06-21,67.0,22,14.0,5.0
6,2023-06-21,85.5,51,10.0,1.0
7,2023-06-21,74.0,44,21.0,1.0
8,2023-06-21,83.0,33,30.0,0.0
6,2023-06-20,41.0,25,11.0,0.0
37,2023-06-20,60.0,30,30.0,2.0
7,2023-06-20,79.0,35,28.0,1.0
3,2023-06-20,62.0,34,27.0,4.0
9,2023-06-20,51.0,19,11.0,3.0
1,2023-06-20,92.0,49,33.0,2.0
8,2023-06-20,90.0,37,26.0,0.0
2,2023-06-20,124.0,55,30.0,1.0
4,2023-06-20,52.0,18,23.0,0.0
2,2023-06-19,110.0,65,22.0,5.0
4,2023-06-19,48.0,26,12.0,3.0
9,2023-06-19,44.0,13,6.0,0.0
6,2023-06-19,32.0,25,8.0,0.0
7,2023-06-19,54.0,32,11.0,2.0
8,2023-06-19,70.0,28,15.0,0.0
3,2023-06-19,53.5,30,9.0,0.0
37,2023-06-19,40.0,14,15.0,0.0
1,2023-06-19,65.0,22,19.0,0.0
2,2023-06-18,74.0,36,28.0,3.0
3,2023-06-17,77.0,38,16.0,0.0
8,2023-06-17,97.0,20,18.0,0.0
1,2023-06-17,109.0,41,35.0,3.0
4,2023-06-17,127.0,42,17.0,2.0
2,2023-06-17,228.0,101,18.0,2.0
7,2023-06-17,92.0,51,25.0,0.0
6,2023-06-17,63.0,41,8.0,0.0
37,2023-06-17,108.0,33,17.0,0.0
9,2023-06-17,72.0,19,10.0,0.0
9,2023-06-16,60.0,13,6.0,1.0
4,2023-06-16,47.5,16,12.0,0.0
2,2023-06-16,126.0,42,9.0,0.0
37,2023-06-16,66.0,46,16.0,3.0
3,2023-06-16,89.0,46,7.0,0.0
6,2023-06-16,33.0,13,4.0,0.0
7,2023-06-16,78.0,53,25.0,1.0
1,2023-06-16,78.0,36,23.0,0.0
8,2023-06-16,96.0,31,18.0,0.0
9,2023-06-15,49.5,27,5.0,1.0
6,2023-06-15,52.0,38,7.0,0.0
7,2023-06-15,105.0,50,20.0,6.0
8,2023-06-15,79.0,43,18.0,0.0
3,2023-06-15,62.0,38,13.0,1.0
37,2023-06-15,73.0,34,18.0,1.0
4,2023-06-15,73.0,23,12.0,1.0
2,2023-06-15,178.0,91,24.0,0.0
1,2023-06-15,96.0,41,24.0,2.0
3,2023-06-14,66.0,32,14.0,2.0
37,2023-06-14,71.0,25,8.0,7.0
6,2023-06-14,91.0,54,11.0,0.0
7,2023-06-14,73.0,38,29.0,2.0
8,2023-06-14,72.0,38,10.0,0.0
9,2023-06-14,44.0,18,10.0,1.0
4,2023-06-14,70.0,32,21.0,1.0
2,2023-06-14,155.0,79,34.0,1.0
1,2023-06-14,92.0,60,37.0,3.0
37,2023-06-13,70.5,32,17.0,0.0
6,2023-06-13,48.0,36,3.0,0.0
3,2023-06-13,67.0,38,12.0,1.0
7,2023-06-13,88.0,37,14.0,0.0
2,2023-06-13,137.0,57,16.0,1.0
8,2023-06-13,98.0,28,12.0,0.0
4,2023-06-13,62.0,28,6.0,5.0
9,2023-06-13,45.0,15,15.0,4.0
1,2023-06-13,78.0,42,24.0,0.0
1,2023-06-12,58.0,20,22.0,1.0
4,2023-06-12,51.0,14,5.0,1.0
3,2023-06-12,63.0,33,7.0,1.0
37,2023-06-12,56.0,28,20.0,4.0
2,2023-06-12,86.0,66,19.0,1.0
9,2023-06-12,39.0,15,14.0,2.0
8,2023-06-12,67.0,32,3.0,0.0
7,2023-06-12,56.0,29,19.0,1.0
6,2023-06-12,39.0,23,12.0,2.0
2,2023-06-11,72.0,39,15.0,0.0
3,2023-06-10,75.0,30,11.0,3.0
7,2023-06-10,90.0,39,19.0,3.0
6,2023-06-10,57.0,39,6.0,1.0
37,2023-06-10,95.0,42,25.0,0.0
4,2023-06-10,123.0,31,31.0,7.0
1,2023-06-10,110.0,57,33.0,1.0
2,2023-06-10,209.0,78,24.0,1.0
8,2023-06-10,80.0,31,15.0,3.0
9,2023-06-10,68.0,28,17.0,0.0
7,2023-06-09,51.0,38,17.0,2.0
37,2023-06-09,73.0,36,23.0,0.0
3,2023-06-09,79.0,40,17.0,0.0
6,2023-06-09,42.0,30,3.0,0.0
9,2023-06-09,59.0,10,13.0,3.0
4,2023-06-09,82.0,29,17.0,2.0
1,2023-06-09,84.0,42,45.0,0.0
2,2023-06-09,139.0,62,36.0,4.0
8,2023-06-09,117.0,49,20.0,0.0
3,2023-06-07,70.5,44,13.0,0.0
7,2023-06-07,101.0,50,22.0,0.0
6,2023-06-07,84.0,46,17.0,0.0
9,2023-06-07,67.0,22,9.0,2.0
1,2023-06-07,104.0,51,29.0,4.0
2,2023-06-07,180.0,71,25.0,0.0
4,2023-06-07,92.0,25,13.0,0.0
37,2023-06-07,77.0,36,17.0,1.0
8,2023-06-07,95.0,29,13.0,0.0
9,2023-06-06,57.0,23,8.0,2.0
6,2023-06-06,55.0,40,16.0,0.0
7,2023-06-06,77.0,44,9.0,0.0
8,2023-06-06,90.5,26,10.0,0.0
3,2023-06-06,74.0,32,13.0,2.0
1,2023-06-06,76.0,46,24.0,0.0
4,2023-06-06,53.0,22,14.0,1.0
2,2023-06-06,109.0,44,29.0,2.0
37,2023-06-06,68.0,38,37.0,0.0
3,2023-06-05,46.0,8,14.0,0.0
37,2023-06-05,46.0,21,14.0,0.0
2,2023-06-05,100.5,39,16.0,1.0
4,2023-06-05,63.0,18,13.0,0.0
9,2023-06-05,41.0,12,9.0,0.0
1,2023-06-05,69.0,27,30.0,2.0
6,2023-06-05,29.0,23,6.0,1.0
7,2023-06-05,56.0,30,17.0,2.0
8,2023-06-05,70.0,15,6.0,0.0
2,2023-06-04,71.0,43,19.0,0.0
4,2023-06-03,102.0,52,28.0,0.0
9,2023-06-03,72.0,24,16.0,0.0
8,2023-06-03,108.5,40,7.0,0.0
37,2023-06-03,120.0,42,28.0,1.0
3,2023-06-03,89.0,46,18.0,0.0
6,2023-06-03,54.0,33,6.0,0.0
2,2023-06-03,231.0,74,25.0,0.0
1,2023-06-03,126.0,59,26.0,1.0
7,2023-06-03,111.0,52,10.0,0.0
6,2023-06-02,31.0,14,5.0,0.0
37,2023-06-02,71.0,53,18.0,0.0
2,2023-06-02,87.0,38,11.0,0.0
1,2023-06-02,66.0,34,22.0,0.0
3,2023-06-02,78.0,33,21.0,0.0
9,2023-06-02,48.0,16,7.0,0.0
8,2023-06-02,133.0,42,6.0,0.0
7,2023-06-02,74.0,32,12.0,2.0
4,2023-06-02,49.5,15,19.0,0.0
9,2023-06-01,67.0,31,18.0,0.0
4,2023-06-01,64.0,24,15.0,1.0
6,2023-06-01,62.0,48,10.0,0.0
7,2023-06-01,80.0,58,17.0,2.0
8,2023-06-01,84.0,28,18.0,0.0
3,2023-06-01,66.0,39,8.0,0.0
37,2023-06-01,72.0,26,23.0,4.0
